msg_id,repeat_ind,mmsi,nav_status,rot,sog,pos_accu,lon,lat,cog,heading,utc_s,special_man,raim,sync_state,slot_timeout,utc_h,utc_m,timestamp
1,0,351935000,4,0,10.39999962,FALSE,11.4804183,57.41457,341.1000061,341,29,0,FALSE,,3,,,2021-11-22T20:47:10Z
1,0,259222000,0,1.116007209,20.10000038,TRUE,11.42662,57.4115283,155.8000031,158,15,0,FALSE,,3,,,2021-11-22T20:48:16Z
1,0,259222000,0,-1.116007209,20.10000038,TRUE,11.4307267,57.4063967,157.1999969,159,15,0,FALSE,,3,,,2021-11-22T20:49:16Z
1,0,259222000,0,-1.116007209,20.20000076,TRUE,11.4348567,57.401245,156.5,158,15,0,FALSE,,3,,,2021-11-22T20:50:16Z
1,0,259222000,0,0,20.20000076,TRUE,11.4390417,57.396095,156.3000031,158,15,0,FALSE,,3,,,2021-11-22T20:51:16Z
1,0,259222000,0,-1.116007209,20.29999924,TRUE,11.443235,57.3908317,157,158,16,0,FALSE,,3,,,2021-11-22T20:52:16Z
1,0,259222000,0,-1.116007209,20.29999924,TRUE,11.4473333,57.385645,156.8000031,158,16,0,FALSE,,3,,,2021-11-22T20:53:16Z
1,0,477608700,0,0,12.5,FALSE,11.4255667,57.4103167,154,156,53,0,FALSE,,3,,,2021-11-22T21:59:55Z
1,0,477608700,0,0,12.5,FALSE,11.4283833,57.4071333,155,158,53,0,FALSE,,3,,,2021-11-22T22:00:55Z
1,0,477608700,0,0,12.60000038,FALSE,11.431,57.4039167,156,160,53,0,FALSE,,3,,,2021-11-22T22:01:55Z
1,0,477608700,0,0,12.60000038,FALSE,11.4336833,57.4002,159,162,3,0,FALSE,,3,,,2021-11-22T22:03:04Z
1,0,477608700,0,0,12.60000038,FALSE,11.4359167,57.3969167,159,160,3,0,FALSE,,3,,,2021-11-22T22:04:04Z
1,0,477608700,0,0,12.60000038,FALSE,11.4384167,57.3936,157,158,3,0,FALSE,,3,,,2021-11-22T22:05:04Z
1,0,477608700,0,0,12.69999981,FALSE,11.4411833,57.3904,154,156,1,0,FALSE,,3,,,2021-11-22T22:06:04Z
1,0,477608700,0,0,12.69999981,FALSE,11.4439667,57.3871833,155,159,3,0,FALSE,,3,,,2021-11-22T22:07:04Z
1,0,305773000,0,0,16.10000038,FALSE,11.42939,57.41384,159.6000061,160,32,0,FALSE,,3,,,2021-11-22T22:21:33Z
1,0,305773000,0,0,16.10000038,FALSE,11.4322283,57.4096417,159.6000061,160,32,0,FALSE,,3,,,2021-11-22T22:22:33Z
1,0,305773000,0,0,16.29999924,FALSE,11.4351133,57.4054183,160,160,32,0,FALSE,,3,,,2021-11-22T22:23:33Z
1,0,305773000,0,0,16.20000076,FALSE,11.43798,57.40118,159.6999969,160,32,0,FALSE,,3,,,2021-11-22T22:24:33Z
1,0,305773000,0,0,16.20000076,FALSE,11.44083,57.3969533,159.8999939,160,32,0,FALSE,,3,,,2021-11-22T22:25:33Z
1,0,305773000,0,0,16.29999924,FALSE,11.44366,57.3927117,160.1999969,160,32,0,FALSE,,3,,,2021-11-22T22:26:33Z
1,0,305773000,0,0,16.29999924,FALSE,11.4467383,57.3880833,160.1000061,160,37,0,FALSE,,3,,,2021-11-22T22:27:38Z
